season,date,away.team,away.score,home.team,home.score,line,over_under
2015,2016-01-28,UNCG,102,CIT,95,2.0,172.0
2015,2016-01-28,ETSU,73,WOF,87,-1.5,144.0
2015,2016-01-28,VMI,58,MER,73,-13.5,132.0
2015,2016-01-28,WCU,60,FUR,62,-7.5,137.5
2015,2016-01-28,MONM,66,QUIN,51,10.5,150.5
2015,2016-01-28,NIAG,69,MRST,66,-4.5,137.0
2015,2016-01-28,RID,76,SPU,45,-3.5,124.0
2015,2016-01-28,UTM,74,EIU,82,-1.0,138.0
2015,2016-01-28,BEL,72,JVST,63,9.5,156.0
2015,2016-01-28,OMA,76,SDKS,87,-8.5,165.0
2015,2016-01-28,IPFW,68,ORU,63,-4.0,160.0
2015,2016-01-28,NAU,66,WEB,76,-20.5,148.0
2015,2016-01-28,TNST,79,TNTC,81,-4.0,148.0
2015,2016-01-28,SEMO,56,SIUE,51,-8.0,139.5
2015,2016-01-28,SDAK,52,DEN,66,-2.0,136.0
2015,2016-01-28,SUU,68,IDST,87,-5.5,154.0
2015,2016-01-28,PRST,83,EWU,112,-6.0,155.5
2015,2016-01-28,SAC,65,IDHO,63,-4.5,133.0
2015,2016-01-28,RMU,49,MSM,70,-7.5,133.5
2015,2016-01-29,PRIN,83,BRWN,59,9.5,153.0
2015,2016-01-29,VCU,79,DAV,69,2.0,160.0
2015,2016-01-29,PENN,58,YALE,81,-13.5,132.0
2015,2016-01-29,COR,77,HARV,65,-10.0,138.0
2015,2016-01-29,CLMB,77,DART,60,4.0,137.5
2015,2016-01-29,NKU,91,DET,83,-7.5,160.0
2015,2016-01-29,WRST,63,OAK,89,-5.5,156.0
2015,2016-01-29,GB,94,MILW,95,-5.0,164.5
2015,2016-01-29,WIU,67,IUPU,69,-6.0,140.5
2015,2016-01-29,MAN,56,IONA,70,-11.5,155.5
2015,2016-01-29,CAN,77,FAIR,84,-1.0,163.5
2015,2016-01-29,KENT,61,OHIO,72,-2.5,151.0
2015,2016-01-30,FOR,78,UMASS,72,-4.0,147.0
2015,2016-01-30,GT,57,SYR,60,-5.0,138.5
2015,2016-01-30,CLEM,65,FSU,76,-4.5,138.5
2015,2016-01-30,WVU,71,FLA,88,1.0,143.5
2015,2016-01-30,BUT,69,MARQ,75,2.5,144.5
2015,2016-01-30,UAB,81,MRSH,78,-1.5,165.0
2015,2016-01-30,HOU,97,ECU,93,4.0,144.0
2015,2016-01-30,PSU,72,MICH,79,-8.0,134.0
2015,2016-01-30,VAN,58,TEX,72,-2.5,135.5
2015,2016-01-30,AKR,73,BALL,64,1.5,135.0
2015,2016-01-30,UVA,63,LOU,47,-5.5,129.0
2015,2016-01-30,XAV,86,DEP,65,10.0,147.5
2015,2016-01-30,LAS,44,DAY,59,-20.0,130.0
2015,2016-01-30,ISU,62,TAMU,72,-4.5,155.5
2015,2016-01-30,EMU,86,WMU,94,-1.5,153.5
2015,2016-01-30,TENN,63,TCU,75,2.0,144.5
2015,2016-01-30,MISS,64,KSU,69,-6.5,141.5
2015,2016-01-30,DEL,97,TOWS,101,-9.5,136.5
2015,2016-01-30,CHAR,77,FAU,82,5.5,142.5
2015,2016-01-30,MINN,68,IND,74,-19.0,149.5
2015,2016-01-30,WASH,88,USC,98,-8.5,171.5
2015,2016-01-30,BRAD,70,DRKE,80,-11.0,122.0
2015,2016-01-30,MIA,69,NCST,85,5.0,142.5
2015,2016-01-30,TXST,59,ULM,72,-6.0,128.0
2015,2016-01-30,NIU,59,MIOH,72,6.0,124.0
2015,2016-01-30,INST,96,LOYI,104,2.5,127.5
2015,2016-01-30,HOF,70,DREX,64,7.5,141.0
2015,2016-01-30,CLEV,70,UIC,72,3.5,134.0
2015,2016-01-30,BC,62,UNC,89,-26.5,146.0
2015,2016-01-30,OKLA,77,LSU,75,3.5,165.5
2015,2016-01-30,TTU,68,ARK,75,-6.0,150.5
2015,2016-01-30,LMU,69,USD,77,0.0,134.5
2015,2016-01-30,ILST,81,MOST,84,-1.0,133.5
2015,2016-01-30,BGSU,65,CMU,77,-7.5,145.5
2015,2016-01-30,NEB,74,PUR,89,-12.5,142.0
2015,2016-01-30,AFA,54,SJSU,75,-3.0,137.5
2015,2016-01-30,UNM,88,BSU,83,-7.5,152.5
2015,2016-01-30,STAN,74,UTAH,96,-11.5,135.0
2015,2016-01-30,UGA,73,BAY,83,-11.5,138.0
2015,2016-01-30,ALA,64,SC,78,-9.5,135.5
2015,2016-01-30,CSU,76,WYO,83,-2.5,141.5
2015,2016-01-30,TULN,48,TLSA,62,-14.0,135.5
2015,2016-01-30,DUQ,78,SLU,67,5.0,153.0
2015,2016-01-30,SJU,64,URI,55,-3.5,139.0
2015,2016-01-30,GAST,53,UALR,63,-7.5,120.5
2015,2016-01-30,ELON,71,NE,67,-6.0,150.0
2015,2016-01-30,COR,77,DART,73,-4.0,140.0
2015,2016-01-30,PRIN,75,YALE,79,-4.0,137.5
2015,2016-01-30,CLMB,55,HARV,54,-1.5,133.5
2015,2016-01-30,ODU,64,FIU,60,4.0,128.5
2015,2016-01-30,COFC,55,UNCW,65,-8.0,134.5
2015,2016-01-30,BUFF,73,TOL,68,-5.5,154.5
2015,2016-01-30,UK,84,KU,90,-6.0,150.0
2015,2016-01-30,WSU,50,UCLA,83,-10.0,159.0
2015,2016-01-30,UTA,75,ULL,90,-6.0,163.0
2015,2016-01-30,UTSA,70,USM,86,-6.0,140.0
2015,2016-01-30,MTSU,66,WKU,64,1.5,141.5
2015,2016-01-30,UNT,87,RICE,95,-8.0,157.5
2015,2016-01-30,SF,48,GONZ,86,-15.5,157.0
2015,2016-01-30,SDSU,67,UNLV,52,-4.5,130.0
2015,2016-01-30,MEM,68,SMU,80,-10.0,149.5
2015,2016-01-30,PENN,83,BRWN,89,-1.5,148.0
2015,2016-01-30,YSU,68,VALP,97,-23.5,147.0
2015,2016-01-30,HALL,75,CREI,65,-5.5,151.5
2015,2016-01-30,OKST,74,AUB,63,2.0,148.0
2015,2016-01-30,PROV,73,GTWN,69,-2.5,138.0
2015,2016-01-30,APP,60,USA,73,-1.5,148.0
2015,2016-01-30,GASO,71,ARST,66,-3.5,153.0
2015,2016-01-30,MSST,76,MIZ,62,-2.0,142.5
2015,2016-01-30,CP,52,UCD,66,4.0,137.5
2015,2016-01-30,NEV,89,USU,84,-5.5,146.0
2015,2016-01-30,ORST,63,ARIZ,80,-11.0,145.5
2015,2016-01-30,UCRV,81,CSF,71,1.0,141.0
2015,2016-01-30,UCSB,76,UCI,60,-8.0,127.5
2015,2016-01-30,SCU,90,PORT,84,-5.5,147.5
2015,2016-01-30,PEPP,77,BYU,88,-11.5,153.0
2015,2016-01-30,SMC,68,PAC,65,11.5,137.0
2015,2016-01-30,VMI,75,CIT,78,-6.0,179.0
2015,2016-01-30,NIAG,68,QUIN,82,-2.5,127.0
2015,2016-01-30,SAC,67,EWU,74,-8.0,156.0
2015,2016-01-30,MURR,59,UTM,63,3.0,135.0
2015,2016-01-30,CHAT,63,SAM,56,4.0,142.5
2015,2016-01-30,ETSU,70,FUR,74,-3.0,140.0
2015,2016-01-30,SDKS,67,DEN,56,6.5,131.0
2015,2016-01-30,UNCG,67,MER,81,-8.0,132.5
2015,2016-01-30,PEAY,86,SEMO,80,6.0,142.0
2015,2016-01-30,TNST,78,JVST,53,5.0,134.0
2015,2016-01-30,EIU,60,SIUE,46,-1.0,136.0
2015,2016-01-30,MORE,70,EKY,67,0.0,151.5
2015,2016-01-30,WCU,66,WOF,85,-3.5,141.5
2015,2016-01-30,MRST,66,SIE,77,-13.5,151.0
2015,2016-01-30,SPU,57,MONM,73,-12.0,140.5
2015,2016-01-30,SDAK,83,OMA,96,-7.5,166.5
2015,2016-01-30,BEL,79,TNTC,89,3.0,169.0
2015,2016-01-30,NAU,66,IDST,88,-7.0,152.5
2015,2016-01-30,SUU,50,WEB,77,-18.5,148.5
2015,2016-01-30,UND,70,UNCO,71,1.0,156.0
2015,2016-01-30,MONT,80,MTSU,72,4.5,140.5
2015,2016-01-30,PRST,55,IDHO,56,-2.0,139.0
2015,2016-01-30,LBSU,78,HAW,64,-8.5,151.5
2015,2016-01-31,NOVA,68,SJU,53,20.0,140.0
2015,2016-01-31,GW,76,GMU,70,8.0,136.0
2015,2016-01-31,LEH,73,BU,75,-3.0,145.5
2015,2016-01-31,MD,66,OSU,61,4.5,137.5
2015,2016-01-31,WAKE,62,ND,85,-10.0,157.5
2015,2016-01-31,WRST,68,DET,75,-2.5,153.5
2015,2016-01-31,CAN,68,RID,79,-3.5,144.0
2015,2016-01-31,NDSU,72,IUPU,73,0.0,136.0
2015,2016-01-31,TEM,70,SF,63,8.0,128.0
2015,2016-01-31,WIU,67,IPFW,88,-6.5,148.5
2015,2016-01-31,NW,71,IOWA,85,-11.5,138.0
2015,2016-01-31,RICH,68,SBON,84,-1.0,157.5
2015,2016-01-31,WICH,78,EVAN,65,3.0,139.0
2015,2016-01-31,CONN,67,UCF,41,7.5,135.5
2015,2016-01-31,UTEP,70,LT,78,-8.5,147.5
2015,2016-01-31,SIU,58,UNI,67,-4.0,140.0
2015,2016-01-31,CAL,62,COLO,70,-4.5,144.5
2015,2016-01-31,RUTG,62,MSU,96,-28.0,143.5
2015,2016-01-31,VT,71,PITT,90,-10.0,149.0
2015,2016-01-31,JMU,62,WMRY,68,-4.0,149.5
2015,2016-01-31,WIS,63,ILL,55,3.5,135.5
2015,2016-01-31,ORE,91,ASU,74,3.0,154.0
2015,2016-02-01,UNC,65,LOU,71,-1.0,148.5
2015,2016-02-01,OAK,85,NKU,74,6.5,160.0
2015,2016-02-01,SMU,68,HOU,71,6.0,142.0
2015,2016-02-01,NCST,73,FSU,77,-6.0,147.0
2015,2016-02-01,TEX,67,BAY,59,-4.5,140.5
2015,2016-02-01,IONA,75,SPU,67,5.5,141.0
2015,2016-02-01,MONM,93,SIE,87,1.0,153.5
2015,2016-02-01,QUIN,64,FAIR,59,-8.5,149.5
2015,2016-02-01,CIT,85,CHAT,125,-19.5,175.0
2015,2016-02-01,MER,85,SAM,70,2.5,134.0
2015,2016-02-02,DRKE,56,INST,63,-10.0,142.5
2015,2016-02-02,BALL,72,BGSU,64,-3.0,136.5
2015,2016-02-02,WMU,62,TOL,89,-6.0,153.0
2015,2016-02-02,AKR,80,OHIO,68,-2.5,147.0
2015,2016-02-02,KENT,61,CMU,88,-5.0,141.0
2015,2016-02-02,MIOH,69,EMU,94,-10.0,138.0
2015,2016-02-02,LSU,80,AUB,68,6.5,160.5
2015,2016-02-02,UK,77,TENN,84,8.0,152.0
2015,2016-02-02,SC,56,UGA,69,1.0,141.0
2015,2016-02-02,URI,56,UMASS,61,2.0,142.5
2015,2016-02-02,GTWN,76,BUT,87,-4.0,143.0
2015,2016-02-02,VT,60,SYR,68,-9.0,140.0
2015,2016-02-02,CLEM,76,WAKE,62,2.0,140.0
2015,2016-02-02,UNLV,83,UNM,87,-4.0,151.5
2015,2016-02-02,TCU,72,OKLA,95,-20.0,145.0
2015,2016-02-02,BRAD,71,MOST,77,-14.5,123.5
2015,2016-02-02,ULM,65,ULL,72,-10.0,146.5
2015,2016-02-02,BUFF,90,NIU,78,-3.0,141.5
2015,2016-02-02,WYO,62,AFA,70,4.5,129.0
2015,2016-02-02,ALA,82,MSST,80,-5.5,140.0
2015,2016-02-02,DUKE,80,GT,71,4.0,153.0
2015,2016-02-02,PROV,70,DEP,77,8.0,140.0
2015,2016-02-02,WVU,81,ISU,76,-5.0,156.5
2015,2016-02-02,IND,80,MICH,67,-2.0,149.0
2015,2016-02-02,CSU,67,SDSU,69,-11.0,137.5
2015,2016-02-02,USU,67,BSU,70,-11.0,151.5
2015,2016-02-02,RID,57,MAN,65,1.5,131.0
2015,2016-02-03,ILL,110,RUTG,101,7.0,142.0
2015,2016-02-03,SJU,83,XAV,90,-21.5,149.5
2015,2016-02-03,BC,47,UVA,61,-23.5,123.0
2015,2016-02-03,ND,70,MIA,79,-5.0,147.5
2015,2016-02-03,SBON,83,SJU,73,-6.0,150.0
2015,2016-02-03,PSU,49,IOWA,73,-16.0,143.0
2015,2016-02-03,VCU,88,LAS,70,15.0,137.0
2015,2016-02-03,GMU,78,RICH,74,-13.0,149.0
2015,2016-02-03,EVAN,54,UNI,57,-1.0,132.5
2015,2016-02-03,ARK,83,FLA,87,-7.5,148.0
2015,2016-02-03,OKST,61,TTU,63,-6.5,138.5
2015,2016-02-03,DAV,69,GW,79,-6.5,155.5
2015,2016-02-03,CREI,58,NOVA,83,-11.5,144.0
2015,2016-02-03,ILST,78,LOYI,70,-3.0,129.0
2015,2016-02-03,MARQ,62,HALL,79,-7.0,147.5
2015,2016-02-03,MD,70,NEB,65,5.5,142.0
2015,2016-02-03,KSU,59,KU,77,-12.0,144.0
2015,2016-02-03,SIU,55,WICH,76,-17.5,141.0
2015,2016-02-03,MISS,76,MIZ,73,3.5,142.5
2015,2016-02-03,ARIZ,79,WSU,64,10.0,153.0
2015,2016-02-03,UCI,78,CP,72,2.0,137.0
2015,2016-02-03,CSN,73,UCRV,71,-5.5,144.0
2015,2016-02-03,FRES,53,SJSU,65,6.5,143.0
2015,2016-02-03,ASU,83,WASH,95,-4.5,166.5
2015,2016-02-03,OMA,76,WIU,83,4.5,157.0
2015,2016-02-04,TLSA,79,TEM,83,0.0,135.0
2015,2016-02-04,TAMU,60,VAN,77,-1.5,138.0
2015,2016-02-04,OSU,68,WIS,79,-6.5,127.5
2015,2016-02-04,WMRY,86,NE,77,3.0,142.0
2015,2016-02-04,DEL,56,ELON,83,-7.0,154.5
2015,2016-02-04,UNCW,70,HOF,67,-3.5,155.0
2015,2016-02-04,JMU,78,DREX,56,5.0,131.0
2015,2016-02-04,MILW,83,WRST,84,-2.0,135.5
2015,2016-02-04,GB,85,NKU,78,3.5,162.5
2015,2016-02-04,FIU,69,UAB,74,-11.5,138.5
2015,2016-02-04,DET,71,CLEV,63,3.0,150.0
2015,2016-02-04,TOWS,47,COFC,65,-2.5,124.0
2015,2016-02-04,FAU,73,MTSU,85,-14.0,132.0
2015,2016-02-04,UTA,73,GASO,82,4.5,158.5
2015,2016-02-04,TXST,56,GAST,59,-7.0,120.0
2015,2016-02-04,ULL,87,APP,76,8.5,157.0
2015,2016-02-04,OAK,107,YSU,85,12.5,173.0
2015,2016-02-04,SF,57,CIN,88,-19.0,130.5
2015,2016-02-04,USM,54,UNT,70,-4.5,137.0
2015,2016-02-04,UCF,70,TULN,62,-3.5,134.0
2015,2016-02-04,WKU,83,UTSA,71,7.5,155.0
2015,2016-02-04,LT,90,RICE,78,2.0,158.5
2015,2016-02-04,MINN,58,NW,82,-8.5,134.0
2015,2016-02-04,TROY,49,UALR,72,-14.0,134.5
2015,2016-02-04,USA,73,ARST,79,-7.5,148.5
2015,2016-02-04,SMC,59,BYU,70,-1.5,151.0
2015,2016-02-04,COLO,56,ORE,76,-10.0,151.0
2015,2016-02-04,CONN,77,MEM,57,2.5,141.5
2015,2016-02-04,MRSH,108,UTEP,112,2.0,163.0
2015,2016-02-04,PAC,43,USD,54,0.0,134.0
2015,2016-02-04,HAW,76,UCSB,64,-2.0,140.0
2015,2016-02-04,GONZ,92,LMU,63,12.5,142.5
2015,2016-02-04,UCD,57,CSF,61,-3.5,135.5
2015,2016-02-04,UCLA,61,USC,80,-5.0,161.5
2015,2016-02-04,UTAH,69,ORST,71,2.5,137.5
2015,2016-02-04,PORT,73,PEPP,70,-10.0,153.0
2015,2016-02-04,PEAY,77,UTM,86,-4.0,143.0
2015,2016-02-04,ETSU,71,VMI,60,7.5,143.5
2015,2016-02-04,WCU,58,UNCG,75,-5.5,146.0
2015,2016-02-04,MRST,53,QUIN,79,-3.5,139.0
2015,2016-02-04,WOF,63,CHAT,79,-10.0,139.5
2015,2016-02-04,FUR,67,SAM,65,1.0,135.5
2015,2016-02-04,IPFW,95,SDAK,82,-3.0,156.5
2015,2016-02-04,ORU,63,NDSU,67,-6.0,146.0
2015,2016-02-04,MORE,67,BEL,73,-7.5,152.0
2015,2016-02-04,EKY,97,TNST,81,-5.5,155.0
2015,2016-02-04,IDST,60,UND,76,-7.5,147.0
2015,2016-02-04,EWU,84,NAU,73,8.5,157.5
2015,2016-02-04,WEB,64,UNCO,54,8.0,152.0
2015,2016-02-04,IUPU,51,DEN,53,-2.5,128.0
2015,2016-02-04,MURR,78,SEMO,72,10.5,137.0
2015,2016-02-04,IDHO,68,SUU,44,4.5,136.0
2015,2016-02-04,MTSU,68,PRST,83,-6.5,154.0
2015,2016-02-04,MONT,79,SAC,83,3.5,137.0
2015,2016-02-05,CLMB,72,YALE,86,-7.5,137.5
2015,2016-02-05,DART,64,PENN,71,-1.5,136.5
2015,2016-02-05,COR,80,BRWN,86,2.0,157.5
2015,2016-02-05,HARV,62,PRIN,83,-11.0,134.5
2015,2016-02-05,FAIR,67,MONM,91,-11.5,164.0
2015,2016-02-05,IONA,84,CAN,66,4.0,164.5
2015,2016-02-05,RID,66,NIAG,60,4.5,127.5
2015,2016-02-05,SPU,52,SIE,69,-9.0,137.0
2015,2016-02-05,CMU,87,AKR,92,-5.0,146.5
2015,2016-02-06,ASU,67,WSU,55,3.5,153.0
2015,2016-02-06,USA,43,UALR,74,-15.5,131.0
2015,2016-02-06,UNLV,104,FRES,111,2.0,143.0
2015,2016-02-06,CSN,76,LBSU,81,-10.5,151.0
2015,2016-02-06,TXST,62,GASO,66,-3.5,135.0
2015,2016-02-06,UNC,76,ND,80,3.0,163.0
2015,2016-02-06,GB,60,WRST,79,-3.5,155.5
2015,2016-02-06,UNCW,90,NE,73,3.5,148.0
2015,2016-02-06,ODU,74,CHAR,69,1.0,139.0
2015,2016-02-06,FIU,66,MTSU,67,-9.5,138.0
2015,2016-02-06,DET,94,YSU,92,6.0,175.5
2015,2016-02-06,MILW,71,NKU,75,5.0,145.0
2015,2016-02-06,COR,52,YALE,83,-13.5,143.5
2015,2016-02-06,HARV,57,PENN,67,-1.0,129.5
2015,2016-02-06,TOL,82,KENT,67,-1.5,147.5
2015,2016-02-06,TROY,71,ARST,70,-6.5,151.0
2015,2016-02-06,TENN,67,ARK,85,-7.0,162.0
2015,2016-02-06,VAN,78,MISS,85,3.0,145.0
2015,2016-02-06,USM,65,RICE,72,-7.5,140.5
2015,2016-02-06,BAY,69,WVU,80,-6.0,148.5
2015,2016-02-06,IND,63,PSU,68,8.5,143.0
2015,2016-02-06,URI,79,LAS,62,7.5,127.5
2015,2016-02-06,FAU,67,UAB,104,-14.5,139.0
2015,2016-02-06,INST,58,BRAD,63,12.0,129.0
2015,2016-02-06,LOYI,73,SIU,59,-7.0,136.0
2015,2016-02-06,PEAY,76,MURR,73,-8.5,139.0
2015,2016-02-06,IUPU,58,SDKS,80,-13.5,144.5
2015,2016-02-06,MARQ,82,XAV,90,-12.0,148.5
2015,2016-02-06,KU,75,TCU,56,13.0,144.0
2015,2016-02-06,UVA,64,PITT,50,2.0,133.0
2015,2016-02-06,BC,47,LOU,79,-20.5,127.5
2015,2016-02-06,FSU,91,WAKE,71,3.0,156.5
2015,2016-02-06,TEM,62,UCF,60,4.0,136.0
2015,2016-02-06,GW,72,VCU,69,-9.0,145.5
2015,2016-02-06,MOST,64,EVAN,83,-13.5,139.0
2015,2016-02-06,SEMO,69,EIU,78,-10.0,141.5
2015,2016-02-06,CIN,59,MEM,63,3.0,141.5
2015,2016-02-06,DAV,93,DUQ,82,2.5,167.5
2015,2016-02-06,OAK,67,CLEV,57,10.0,150.5
2015,2016-02-06,WOF,78,SAM,75,1.5,141.5
2015,2016-02-06,WCU,69,VMI,60,3.5,139.0
2015,2016-02-06,MSU,89,MICH,73,4.5,143.5
2015,2016-02-06,ISU,64,OKST,59,4.5,147.5
2015,2016-02-06,BSU,53,AFA,61,11.5,143.0
2015,2016-02-06,TTU,59,TEX,69,-9.5,133.5
2015,2016-02-06,RUTG,63,NEB,87,-19.0,146.5
2015,2016-02-06,NCST,80,DUKE,88,-11.5,152.5
2015,2016-02-06,DEP,66,CREI,88,-11.5,148.0
2015,2016-02-06,NIU,69,OHIO,80,-5.5,144.5
2015,2016-02-06,JOES,82,FOR,60,7.5,139.5
2015,2016-02-06,MRSH,109,UTSA,91,12.5,175.0
2015,2016-02-06,WMU,71,BALL,75,-5.0,140.5
2015,2016-02-06,DEN,75,OMA,72,-9.0,143.5
2015,2016-02-06,UNI,82,DRKE,66,7.5,131.5
2015,2016-02-06,NOVA,72,PROV,60,5.0,137.0
2015,2016-02-06,UTA,90,GAST,69,-2.0,140.0
2015,2016-02-06,DEL,64,WMRY,90,-13.5,152.5
2015,2016-02-06,WEB,71,UND,78,4.5,138.5
2015,2016-02-06,MIZ,71,ALA,80,-10.5,130.5
2015,2016-02-06,ORU,79,SDAK,91,-1.5,156.5
2015,2016-02-06,ULM,91,APP,90,3.0,142.5
2015,2016-02-06,BGSU,51,MIOH,55,1.0,133.0
2015,2016-02-06,EMU,70,BUFF,80,-6.0,157.5
2015,2016-02-06,PUR,61,MD,72,-5.5,139.0
2015,2016-02-06,SC,81,TAMU,78,-9.5,142.0
2015,2016-02-06,FLA,61,UK,80,-7.5,144.5
2015,2016-02-06,UNM,71,SDSU,78,-5.0,134.5
2015,2016-02-06,NEV,67,CSU,76,-3.0,156.0
2015,2016-02-06,IDHO,70,NAU,72,4.5,134.0
2015,2016-02-06,PAC,77,BYU,72,-17.0,150.0
2015,2016-02-06,DREX,38,COFC,60,-8.0,118.5
2015,2016-02-06,CLEM,57,VT,60,2.5,139.0
2015,2016-02-06,STAN,61,CAL,76,-7.5,139.5
2015,2016-02-06,LT,69,UNT,80,5.5,153.0
2015,2016-02-06,VALP,73,UIC,55,23.0,134.5
2015,2016-02-06,ARIZ,77,WASH,72,4.5,165.0
2015,2016-02-06,BUT,89,SJU,56,11.0,148.5
2015,2016-02-06,CIT,72,MER,88,-15.5,165.0
2015,2016-02-06,WKU,89,UTEP,93,-2.5,148.0
2015,2016-02-06,FUR,54,CHAT,62,-11.5,135.5
2015,2016-02-06,IPFW,46,NDSU,62,-4.0,142.0
2015,2016-02-06,ETSU,68,UNCG,65,-1.0,150.5
2015,2016-02-06,AUB,55,UGA,65,-10.5,142.0
2015,2016-02-06,TNTC,68,JVST,58,7.5,147.0
2015,2016-02-06,OKLA,69,KSU,80,5.5,148.0
2015,2016-02-06,DAY,98,GMU,64,9.5,132.0
2015,2016-02-06,USU,65,WYO,84,-1.0,137.5
2015,2016-02-06,CLMB,77,BRWN,73,7.0,151.0
2015,2016-02-06,PORT,92,LMU,78,-2.5,156.0
2015,2016-02-06,MSST,77,LSU,88,-9.5,159.0
2015,2016-02-06,TOWS,81,ELON,77,-3.5,145.5
2015,2016-02-06,EKY,88,BEL,78,-11.5,172.5
2015,2016-02-06,DART,70,PRIN,83,-15.5,140.5
2015,2016-02-06,UMASS,53,RICH,69,-12.5,156.0
2015,2016-02-06,UTM,79,SIUE,62,2.5,133.0
2015,2016-02-06,COLO,56,ORST,60,-3.0,141.5
2015,2016-02-06,MORE,76,TNST,77,-1.0,134.5
2015,2016-02-06,IDST,90,UNCO,57,-4.0,156.0
2015,2016-02-06,EWU,81,SUU,67,9.5,156.5
2015,2016-02-06,GTWN,61,HALL,69,-4.5,144.0
2015,2016-02-06,SMC,60,USD,43,13.5,128.5
2015,2016-02-06,CSF,68,UCSB,81,-9.0,141.5
2015,2016-02-06,HAW,75,CP,60,3.5,149.5
2015,2016-02-06,MONT,82,PRST,80,2.0,142.0
2015,2016-02-06,UCD,50,UCRV,49,-6.0,129.0
2015,2016-02-06,WICH,53,ILST,58,12.5,134.5
2015,2016-02-06,MTST,79,SAC,76,-5.5,153.5
2015,2016-02-06,SCU,86,SF,89,-4.0,146.0
2015,2016-02-06,GONZ,69,PEPP,66,6.5,144.5
2015,2016-02-07,ECU,67,CONN,85,-19.0,134.0
2015,2016-02-07,SIE,73,MRST,79,8.0,150.5
2015,2016-02-07,IOWA,77,ILL,65,9.0,149.0
2015,2016-02-07,MIA,75,GT,68,3.0,144.5
2015,2016-02-07,SMU,92,SF,58,15.0,137.0
2015,2016-02-07,SLU,62,SBON,65,-13.0,150.0
2015,2016-02-07,IONA,75,NIAG,61,10.5,145.5
2015,2016-02-07,HOF,95,JMU,98,-2.0,145.0
2015,2016-02-07,HOU,63,TLSA,77,-6.5,141.5
2015,2016-02-07,RID,61,CAN,67,-1.5,143.0
2015,2016-02-07,UTAH,66,ORE,76,-6.5,145.0
2015,2016-02-07,MAN,70,FAIR,80,-4.5,147.0
2015,2016-02-08,SJU,67,GTWN,92,-14.5,144.0
2015,2016-02-08,OKST,56,TCU,63,2.0,128.0
2015,2016-02-08,LOU,65,DUKE,72,-3.5,147.0
2015,2016-02-08,TEX,60,OKLA,63,-8.0,147.5
2015,2016-02-08,ND,89,CLEM,83,-1.5,139.0
2015,2016-02-08,SAM,95,CIT,86,3.0,177.0
2015,2016-02-08,QUIN,52,SPU,68,-5.0,123.5
2015,2016-02-08,VMI,60,WOF,92,-11.5,136.5
2015,2016-02-08,UNCG,72,FUR,79,-5.5,136.5
2015,2016-02-08,CHAT,72,MER,66,2.0,134.0
2015,2016-02-08,COLG,72,ARMY,82,-5.0,147.0
2015,2016-02-09,AUB,45,TENN,71,-10.5,153.0
2015,2016-02-09,WVU,65,KU,75,-7.0,149.5
2015,2016-02-09,CIN,69,UCF,51,10.0,133.0
2015,2016-02-09,PITT,63,MIA,65,-7.5,143.0
2015,2016-02-09,MSU,81,PUR,82,-2.5,143.0
2015,2016-02-09,CMU,56,EMU,71,1.5,158.0
2015,2016-02-09,OHIO,72,BALL,69,-1.5,142.5
2015,2016-02-09,DUQ,74,DAY,76,-14.5,147.0
2015,2016-02-09,GMU,63,URI,81,-12.0,132.5
2015,2016-02-09,AKR,83,BGSU,68,4.0,143.0
2015,2016-02-09,TOL,71,BUFF,69,-2.0,151.0
2015,2016-02-09,NIU,74,KENT,75,-3.5,136.0
2015,2016-02-09,MONM,87,MRST,61,10.0,155.5
2015,2016-02-09,MIOH,45,WMU,44,-6.0,139.0
2015,2016-02-09,VT,49,UVA,67,-15.5,132.5
2015,2016-02-09,NW,63,OSU,71,-4.5,133.0
2015,2016-02-09,UNC,68,BC,65,20.5,144.5
2015,2016-02-09,XAV,56,CREI,70,1.5,157.5
2015,2016-02-09,WICH,74,DRKE,48,17.5,134.0
2015,2016-02-09,NOVA,86,DEP,59,14.0,137.5
2015,2016-02-09,UTA,65,TXST,53,4.0,141.5
2015,2016-02-09,ARK,46,MSST,78,1.5,155.0
2015,2016-02-09,UGA,48,UK,82,-13.0,139.0
2015,2016-02-09,MISS,72,FLA,77,-9.0,145.0
2015,2016-02-09,UNM,72,USU,80,2.0,150.0
2015,2016-02-10,BSU,93,CSU,97,3.5,156.0
2015,2016-02-10,MIZ,71,VAN,86,-16.0,138.0
2015,2016-02-10,ISU,82,TTU,85,2.5,149.5
2015,2016-02-10,TLSA,82,SMU,77,-9.0,142.5
2015,2016-02-10,MICH,82,MINN,74,7.0,141.0
2015,2016-02-10,WASH,82,UTAH,90,-11.0,159.0
2015,2016-02-10,PEAY,79,EIU,70,-2.5,144.5
2015,2016-02-10,SJSU,61,UNLV,64,-15.0,149.5
2015,2016-02-10,AFA,52,NEV,72,-11.0,138.5
2015,2016-02-10,CSF,67,CSN,75,-5.0,150.5
2015,2016-02-10,TULN,100,ECU,92,-4.5,132.0
2015,2016-02-10,BUT,81,HALL,75,-2.5,145.5
2015,2016-02-10,TAMU,62,ALA,63,5.0,134.5
2015,2016-02-10,PROV,91,MARQ,96,1.5,145.0
2015,2016-02-10,LSU,83,SC,94,-4.5,153.5
2015,2016-02-10,MEM,90,HOU,98,-1.5,147.0
2015,2016-02-10,WAKE,66,GT,71,-8.5,152.5
